legal_ref_sim,prompt_tokens,time,completion_tokens,total_tokens,total_cost,temparature,top_p,model
0.4230769230769231,2672,120.6806652545929,4346,7018,0.0106319,,,deepseek/deepseek-r1-0528
0.1428571428571428,2652,148.1153953075409,4022,6674,0.010708584,,,deepseek/deepseek-r1-0528
0.1224489795918367,6796,145.8261444568634,2799,9595,0.00949982,,,deepseek/deepseek-r1-0528
0.0666666666666666,2994,107.40468192100523,2623,5617,0.00728555,,,deepseek/deepseek-r1-0528
0.1851851851851851,2517,200.76952195167544,5219,7736,0.013367841,,,deepseek/deepseek-r1-0528
0.06,6749,222.2739684581757,5378,12127,0.016147787,,,deepseek/deepseek-r1-0528
0.1403508771929824,7489,263.9452419281006,6881,14370,0.020006185,,,deepseek/deepseek-r1-0528
0.0172413793103448,5189,178.2795331478119,4708,9897,0.01297555,,,deepseek/deepseek-r1-0528
0.0736842105263157,4382,134.57804203033447,2640,7022,0.0079462,,,deepseek/deepseek-r1-0528
0.0588235294117647,9723,70.54975199699402,2298,12021,0.0097542,,,deepseek/deepseek-r1-0528
0.2580645161290322,2816,100.77131485939026,2730,5546,0.0074177,,,deepseek/deepseek-r1-0528
0.119047619047619,7288,68.44530701637268,2637,9925,0.00926555,,,deepseek/deepseek-r1-0528
0.15,3290,109.96302437782288,4252,7542,0.0107388,,,deepseek/deepseek-r1-0528
0.072463768115942,5607,51.87426710128784,1913,7520,0.00686845,,,deepseek/deepseek-r1-0528
0.1325301204819277,10582,106.17674493789671,2560,13142,0.0113235,,,deepseek/deepseek-r1-0528
0.074074074074074,5405,60.7231228351593,2508,7913,0.0080467,,,deepseek/deepseek-r1-0528
0.131578947368421,15971,212.122638463974,6160,22131,0.02202805,,,deepseek/deepseek-r1-0528
0.1166666666666666,9854,194.2690989971161,6112,15966,0.0185605,,,deepseek/deepseek-r1-0528
0.1184210526315789,4722,299.9263291358948,8552,13274,0.0209833,,,deepseek/deepseek-r1-0528
0.2115384615384615,4065,212.9949116706848,6677,10742,0.01634005,,,deepseek/deepseek-r1-0528
0.3260869565217391,3035,69.12808775901794,2635,5670,0.00713475,,,deepseek/deepseek-r1-0528
0.1194029850746268,14321,92.81375455856325,3555,17876,0.01475575,,,deepseek/deepseek-r1-0528
0.123076923076923,5761,51.09665131568909,2084,7845,0.0073131,,,deepseek/deepseek-r1-0528
0.04,6844,192.54507875442505,5947,12791,0.01616005,,,deepseek/deepseek-r1-0528
0.0684931506849315,4858,152.29401659965515,5438,10296,0.0140727,,,deepseek/deepseek-r1-0528
0.1122448979591836,5365,116.94435477256776,3477,8842,0.01011005,,,deepseek/deepseek-r1-0528
0.1159420289855072,15314,147.99457120895386,5172,20486,0.0187288,,,deepseek/deepseek-r1-0528
0.0963855421686747,5530,139.90562319755554,4240,9770,0.011833,,,deepseek/deepseek-r1-0528
0.0833333333333333,8496,99.01570296287537,2881,11377,0.01039415,,,deepseek/deepseek-r1-0528
0.0975609756097561,9459,66.457204580307,2518,11977,0.0100952,,,deepseek/deepseek-r1-0528
0.1403508771929824,5468,94.46628475189208,3674,9142,0.0105563,,,deepseek/deepseek-r1-0528
0.0348837209302325,6465,93.78215479850768,3761,10226,0.01127065,,,deepseek/deepseek-r1-0528
0.1034482758620689,3610,98.65275192260742,2694,6304,0.0075491,,,deepseek/deepseek-r1-0528
0.1489361702127659,7295,230.4281458854676,8331,15626,0.02151115,,,deepseek/deepseek-r1-0528
0.282051282051282,4920,322.7306258678436,9074,13994,0.0221421,,,deepseek/deepseek-r1-0528
0.1022727272727272,12100,204.0172164440155,5286,17386,0.018992896,,,deepseek/deepseek-r1-0528
0.1578947368421052,8297,76.36062622070312,2729,11026,0.00996785,,,deepseek/deepseek-r1-0528
0.1538461538461538,3044,188.03555607795715,5880,8924,0.014116,,,deepseek/deepseek-r1-0528
0.1363636363636363,4495,100.10527300834656,2932,7427,0.00877545,,,deepseek/deepseek-r1-0528
0.0921052631578947,4426,416.2532544136048,7766,12192,0.01914288,,,deepseek/deepseek-r1-0528
0.1136363636363636,21305,180.7346563339233,5208,26513,0.02291495,,,deepseek/deepseek-r1-0528
0.0789473684210526,14025,150.87018728256226,4421,18446,0.01646965,,,deepseek/deepseek-r1-0528
0.0545454545454545,6052,78.61817789077759,2234,8286,0.0077811,,,deepseek/deepseek-r1-0528
0.1951219512195122,5243,124.84698176383972,3632,8875,0.0103823,,,deepseek/deepseek-r1-0528
0.1948051948051948,5600,160.10302805900574,4774,10374,0.0130161,,,deepseek/deepseek-r1-0528
0.15,21466,106.00921940803528,2763,24229,0.01662545,,,deepseek/deepseek-r1-0528
0.086021505376344,45212,114.59624743461607,3439,48651,0.02995185,,,deepseek/deepseek-r1-0528
0.303030303030303,4972,193.6847603321076,6235,11207,0.01584325,,,deepseek/deepseek-r1-0528
0.1052631578947368,5657,143.55208110809326,5412,11069,0.0144163,,,deepseek/deepseek-r1-0528
0.2941176470588235,7660,133.86699891090393,4817,12477,0.01413855,,,deepseek/deepseek-r1-0528
0.1914893617021276,5021,90.33438014984132,2738,7759,0.0083492,,,deepseek/deepseek-r1-0528
0.1724137931034483,6850,194.23627138137817,6334,13184,0.0169951,,,deepseek/deepseek-r1-0528
0.1525423728813559,9281,52.37228155136109,1137,10418,0.00270881,,,deepseek/deepseek-chat-v3-0324
0.0789473684210526,4144,38.939204454422,1085,5229,0.001849904,,,deepseek/deepseek-chat-v3-0324
0.1276595744680851,8565,55.04021692276001,1349,9914,0.00349025,,,deepseek/deepseek-chat-v3-0324
0.1063829787234042,4676,37.48181390762329,1318,5994,0.002169856,,,deepseek/deepseek-chat-v3-0324
0.0754716981132075,3507,67.61539053916931,1444,4951,0.0017904,,,deepseek/deepseek-chat-v3-0324
0.1346153846153846,17220,54.896615982055664,1440,18660,0.0062622,,,deepseek/deepseek-chat-v3-0324
0.1029411764705882,4123,38.659311294555664,1362,5485,0.002089128,,,deepseek/deepseek-chat-v3-0324
0.225,6775,65.42381525039673,1619,8394,0.00331275,,,deepseek/deepseek-chat-v3-0324
0.0677966101694915,4129,38.54265213012695,1396,5525,0.00273125,,,deepseek/deepseek-chat-v3-0324
0.1875,6270,68.12801909446716,1672,7942,0.0032395,,,deepseek/deepseek-chat-v3-0324
0.1034482758620689,3053,47.19374656677246,1343,4396,0.001841288,,,deepseek/deepseek-chat-v3-0324
0.0909090909090909,16200,49.78148102760315,1392,17592,0.00593304,,,deepseek/deepseek-chat-v3-0324
0.1290322580645161,3757,39.64962220191956,1062,4819,0.00220383,,,deepseek/deepseek-chat-v3-0324
0.0384615384615384,13722,38.53325390815735,1362,15084,0.004162512,,,deepseek/deepseek-chat-v3-0324
0.0689655172413793,4323,58.03599214553833,1425,5748,0.00250575,,,deepseek/deepseek-chat-v3-0324
0.0892857142857142,5849,64.65803813934326,1605,7454,0.00306725,,,deepseek/deepseek-chat-v3-0324
0.25,2946,70.19956660270691,1510,4456,0.00172902,,,deepseek/deepseek-chat-v3-0324
0.1176470588235294,5067,52.45620036125183,1828,6895,0.002703112,,,deepseek/deepseek-chat-v3-0324
0.028169014084507,3156,62.45852732658386,1380,4536,0.00168964,,,deepseek/deepseek-chat-v3-0324
0.1333333333333333,8147,72.14997458457947,1886,10033,0.00431201,,,deepseek/deepseek-chat-v3-0324
0.1904761904761904,5049,37.33744025230408,1271,6320,0.00291315,,,deepseek/deepseek-chat-v3-0324
0.18,10027,49.5711088180542,1303,11330,0.00433565,,,deepseek/deepseek-chat-v3-0324
0.0952380952380952,6820,60.24589204788208,1660,8480,0.0038126,,,deepseek/deepseek-chat-v3-0324
0.109090909090909,4362,67.03314733505249,1673,6035,0.0027635,,,deepseek/deepseek-chat-v3-0324
0.1525423728813559,7598,40.45793986320496,1461,9059,0.002915328,,,deepseek/deepseek-chat-v3-0324
0.0655737704918032,4308,72.84366536140442,1799,6107,0.002876,,,deepseek/deepseek-chat-v3-0324
0.0149253731343283,9634,51.52538967132568,1440,11074,0.003348144,,,deepseek/deepseek-chat-v3-0324
0.0952380952380952,5598,61.78465175628662,2219,7817,0.003161888,,,deepseek/deepseek-chat-v3-0324
0.0425531914893617,2611,37.680739402771,979,3590,0.00163175,,,deepseek/deepseek-chat-v3-0324
0.2727272727272727,2670,58.395254373550415,1417,4087,0.0020845,,,deepseek/deepseek-chat-v3-0324
0.2,2650,38.1953866481781,1546,4196,0.00253094,,,deepseek/deepseek-chat-v3-0324
0.0392156862745098,6794,44.36053419113159,1547,8341,0.002828864,,,deepseek/deepseek-chat-v3-0324
0.0147058823529411,2992,43.38487482070923,1797,4789,0.002227632,,,deepseek/deepseek-chat-v3-0324
0.1578947368421052,2515,53.71337580680847,1312,3827,0.00194075,,,deepseek/deepseek-chat-v3-0324
0.0217391304347826,6747,65.88032627105713,1863,8610,0.00390825,,,deepseek/deepseek-chat-v3-0324
0.1272727272727272,7487,30.927286624908447,1145,8632,0.002624792,,,deepseek/deepseek-chat-v3-0324
0.0,5187,44.96431589126587,1606,6793,0.002533672,,,deepseek/deepseek-chat-v3-0324
0.0842105263157894,4380,48.61494827270508,1318,5698,0.00261556,,,deepseek/deepseek-chat-v3-0324
0.0576923076923076,9721,42.428980112075806,1552,11273,0.003465496,,,deepseek/deepseek-chat-v3-0324
0.2592592592592592,2814,62.71046423912048,1558,4372,0.0022615,,,deepseek/deepseek-chat-v3-0324
0.0481927710843373,7286,42.06155443191528,1433,8719,0.00368896,,,deepseek/deepseek-chat-v3-0324
0.1153846153846153,3288,39.71832752227783,1407,4695,0.001936848,,,deepseek/deepseek-chat-v3-0324
0.0,5605,2.34423828125,33,5638,0.00166307,,,deepseek/deepseek-chat-v3-0324
0.1176470588235294,10580,60.632976770401,2178,12758,0.00549352,,,deepseek/deepseek-chat-v3-0324
0.1333333333333333,5403,45.03098964691162,1553,6956,0.002522168,,,deepseek/deepseek-chat-v3-0324
0.0526315789473684,15969,47.09547162055969,1282,17251,0.00603489,,,deepseek/deepseek-chat-v3-0324
0.08,9852,38.68606376647949,1014,10866,0.00395544,,,deepseek/deepseek-chat-v3-0324
0.1095890410958904,4720,56.35136222839356,1985,6705,0.0035741,,,deepseek/deepseek-chat-v3-0324
0.1136363636363636,4063,41.73161673545837,1422,5485,0.00274175,,,deepseek/deepseek-chat-v3-0324
0.2826086956521739,3033,54.51575183868408,1566,4599,0.00260721,,,deepseek/deepseek-chat-v3-0324
0.1692307692307692,14319,42.79394435882568,1407,15726,0.00569889,,,deepseek/deepseek-chat-v3-0324
0.09375,5759,35.49552631378174,1239,6998,0.002322744,,,deepseek/deepseek-chat-v3-0324
0.1458333333333333,6842,51.5913872718811,1499,8341,0.002785472,,,deepseek/deepseek-chat-v3-0324
0.1142857142857142,4856,56.15345811843872,1701,6557,0.002534256,,,deepseek/deepseek-chat-v3-0324
0.134020618556701,5363,45.63129377365112,1589,6952,0.002545208,,,deepseek/deepseek-chat-v3-0324
0.1666666666666666,15312,48.37291550636292,1182,16494,0.004336032,,,deepseek/deepseek-chat-v3-0324
0.1153846153846153,5528,42.28501129150391,1483,7011,0.002487568,,,deepseek/deepseek-chat-v3-0324
0.1224489795918367,8494,41.71466636657715,1485,9979,0.00391338,,,deepseek/deepseek-chat-v3-0324
0.0641025641025641,9457,54.87855887413025,1605,11062,0.00451463,,,deepseek/deepseek-chat-v3-0324
0.0892857142857142,5466,43.02657318115234,1487,6953,0.00328032,,,deepseek/deepseek-chat-v3-0324
0.025,6463,53.06427884101868,1880,8343,0.00395987,,,deepseek/deepseek-chat-v3-0324
0.1379310344827586,3608,76.49879026412964,1640,5248,0.00198024,,,deepseek/deepseek-chat-v3-0324
0.1224489795918367,7293,113.21977472305298,2388,9681,0.00327448,,,deepseek/deepseek-chat-v3-0324
0.2,4918,103.80251550674438,2185,7103,0.00264317,,,deepseek/deepseek-chat-v3-0324
0.0705882352941176,12098,56.97557091712952,1142,13240,0.00327606,,,deepseek/deepseek-chat-v3-0324
0.125,8295,38.67143511772156,1318,9613,0.00367261,,,deepseek/deepseek-chat-v3-0324
0.0888888888888888,3042,73.29864192008972,1557,4599,0.00178441,,,deepseek/deepseek-chat-v3-0324
0.123076923076923,4493,81.42089653015137,1730,6223,0.00220782,,,deepseek/deepseek-chat-v3-0324
0.056338028169014,4424,48.31467461585999,1437,5861,0.00286354,,,deepseek/deepseek-chat-v3-0324
0.0681818181818181,21303,48.99975180625916,1618,22921,0.00796479,,,deepseek/deepseek-chat-v3-0324
0.0641025641025641,14023,60.605414390563965,1387,15410,0.00384971,,,deepseek/deepseek-chat-v3-0324
0.0357142857142857,6050,61.49527406692505,1390,7440,0.00225742,,,deepseek/deepseek-chat-v3-0324
0.1,5241,69.64818120002747,1531,6772,0.00220419,,,deepseek/deepseek-chat-v3-0324
0.1153846153846153,5598,51.48969221115112,1091,6689,0.00193679,,,deepseek/deepseek-chat-v3-0324
0.1864406779661017,21464,70.04816889762878,2175,23639,0.00864646,,,deepseek/deepseek-chat-v3-0324
0.0777777777777777,45210,61.5496838092804,1626,46836,0.01398462,,,deepseek/deepseek-chat-v3-0324
0.28125,4970,53.52564597129822,1444,6414,0.00291598,,,deepseek/deepseek-chat-v3-0324
0.0273972602739726,5655,56.75064492225647,1584,7239,0.00325773,,,deepseek/deepseek-chat-v3-0324
0.1875,7658,82.05516386032104,1611,9269,0.00274919,,,deepseek/deepseek-chat-v3-0324
0.1555555555555555,5019,42.29228234291077,1356,6375,0.002265864,,,deepseek/deepseek-chat-v3-0324
0.1311475409836065,6848,59.40428256988525,1654,8502,0.00381388,,,deepseek/deepseek-chat-v3-0324
0.0161290322580645,10080,85.58279395103455,4019,14099,0.00193172,,,qwen/qwen3-32b
0.0512820512820512,4481,55.54705262184143,2423,6904,0.00103692,,,qwen/qwen3-32b
0.0,9165,77.50161075592041,3527,12692,0.00172076,,,qwen/qwen3-32b
0.0416666666666666,4933,66.34352684020996,3095,8028,0.00126124,,,qwen/qwen3-32b
0.0192307692307692,3703,109.94250869750977,2925,6628,0.0012478,,,qwen/qwen3-32b
0.0338983050847457,19394,116.01806259155272,3055,22449,0.0028559,,,qwen/qwen3-32b
0.0,4347,56.22901225090027,2459,6806,0.00103628,,,qwen/qwen3-32b
0.15,7251,209.56753945350647,5700,12951,0.00426414,,,qwen/qwen3-32b
0.0491803278688524,4323,154.56933856010437,4522,8845,0.0017889,,,qwen/qwen3-32b
0.0681818181818181,6791,59.32025194168091,2689,9480,0.0012962,,,qwen/qwen3-32b
0.0,3173,120.46726369857788,3114,6287,0.0012515,,,qwen/qwen3-32b
0.0571428571428571,17623,122.70233058929443,3168,20791,0.0027127,,,qwen/qwen3-32b
0.1351351351351351,4036,197.7656624317169,3245,7281,0.00241469,,,qwen/qwen3-32b
0.0,15118,248.6712691783905,5062,20180,0.00500186,,,qwen/qwen3-32b
0.027027027027027,4613,157.10562944412231,4233,8846,0.0017312,,,qwen/qwen3-32b
0.0555555555555555,6390,63.64218521118164,2970,9360,0.0013428,,,qwen/qwen3-32b
0.25,3139,187.61039352416992,5396,8535,0.0019327,,,qwen/qwen3-32b
0.0408163265306122,5408,57.44425320625305,2577,7985,0.0011542,,,qwen/qwen3-32b
0.0294117647058823,3370,65.19138693809509,2957,6327,0.00109756,,,qwen/qwen3-32b
0.0714285714285714,8918,64.26856398582458,2920,11838,0.00153104,,,qwen/qwen3-32b
0.2093023255813953,5421,111.45843935012816,3465,8886,0.0015816,,,qwen/qwen3-32b
0.087719298245614,10824,154.49427223205566,4138,14962,0.0023238,,,qwen/qwen3-32b
0.0461538461538461,7524,57.16012573242188,2511,10035,0.001305,,,qwen/qwen3-32b
0.0638297872340425,4729,110.06358003616332,3438,8167,0.0015043,,,qwen/qwen3-32b
0.0892857142857142,8277,113.81007862091064,3016,11293,0.0017325,,,qwen/qwen3-32b
0.0,4542,66.86155343055725,3134,7676,0.00124088,,,qwen/qwen3-32b
0.0138888888888888,10849,72.39841747283936,3457,14306,0.00183588,,,qwen/qwen3-32b
0.0317460317460317,5984,88.42707824707031,4180,10164,0.00164912,,,qwen/qwen3-32b
0.02,2833,115.6598527431488,3036,5869,0.00212714,,,qwen/qwen3-32b
0.2727272727272727,2853,104.38198518753052,3274,6127,0.0012675,,,qwen/qwen3-32b
0.1428571428571428,2843,65.94730138778687,2984,5827,0.00106296,,,qwen/qwen3-32b
0.02,7237,86.48028016090393,4263,11500,0.0017726,,,qwen/qwen3-32b
0.0147058823529411,3215,204.7665195465088,3619,6834,0.00251293,,,qwen/qwen3-32b
0.0408163265306122,2728,64.12372732162476,2913,5641,0.00103388,,,qwen/qwen3-32b
0.0192307692307692,7211,190.7760579586029,5103,12314,0.00391825,,,qwen/qwen3-32b
0.0526315789473684,7977,64.38561534881592,2060,10037,0.0014157,,,qwen/qwen3-32b
0.0175438596491228,5547,56.13255381584168,2567,8114,0.00116252,,,qwen/qwen3-32b
0.0206185567010309,4716,129.29830360412598,3346,8062,0.0014754,,,qwen/qwen3-32b
0.0,10372,121.20580530166626,3131,13503,0.0019765,,,qwen/qwen3-32b
0.1785714285714285,2985,55.005637884140015,2396,5381,0.00090968,,,qwen/qwen3-32b
0.0449438202247191,7788,157.54111742973328,4697,12485,0.0021879,,,qwen/qwen3-32b
0.0476190476190476,3569,154.51361536979675,4838,8407,0.00325732,,,qwen/qwen3-32b
0.0153846153846153,5996,58.73130083084106,3274,9270,0.0013964,,,qwen/qwen3-32b
0.0123456790123456,11385,51.930391788482666,2920,14305,0.0017284,,,qwen/qwen3-32b
0.15625,5743,118.811176776886,3340,9083,0.0015763,,,qwen/qwen3-32b
0.0238095238095238,17865,73.99311637878418,4139,22004,0.00258812,,,qwen/qwen3-32b
0.0576923076923076,10647,83.92783951759338,2347,12994,0.0017688,,,qwen/qwen3-32b
0.0289855072463768,4978,137.01704144477844,4570,9548,0.00330182,,,qwen/qwen3-32b
0.0,4323,63.723628997802734,3534,7857,0.00133536,,,qwen/qwen3-32b
0.1764705882352941,3263,106.50309038162231,3704,6967,0.0025681,,,qwen/qwen3-32b
0.0579710144927536,15707,52.35478949546814,2879,18586,0.00206268,,,qwen/qwen3-32b
0.0869565217391304,6177,146.21985268592834,4392,10569,0.0019353,,,qwen/qwen3-32b
0.0638297872340425,7488,121.00392198562622,3251,10739,0.0017241,,,qwen/qwen3-32b
0.0129870129870129,5283,53.72842240333557,3072,8355,0.0012828,,,qwen/qwen3-32b
0.0851063829787234,5720,87.77918791770935,2385,8105,0.0012875,,,qwen/qwen3-32b
0.0,16859,52.33704090118408,2917,19776,0.00216548,,,qwen/qwen3-32b
0.0449438202247191,5975,44.7944724559784,2643,8618,0.00121804,,,qwen/qwen3-32b
0.08,9197,123.24075961112976,3244,12441,0.0018929,,,qwen/qwen3-32b
0.0117647058823529,10593,110.80626487731934,3108,13701,0.0019917,,,qwen/qwen3-32b
0.0175438596491228,5841,42.838053703308105,2371,8212,0.00113116,,,qwen/qwen3-32b
0.0135135135135135,6653,49.497334480285645,3119,9772,0.00140556,,,qwen/qwen3-32b
0.0967741935483871,3891,111.68040442466736,2960,6851,0.0012771,,,qwen/qwen3-32b
0.0408163265306122,7822,114.76554107666016,3087,10909,0.0017083,,,qwen/qwen3-32b
0.0212765957446808,5369,410.9567799568176,3912,9281,0.0029815,,,qwen/qwen3-32b
0.0119047619047619,13434,45.952855587005615,3009,16443,0.00191724,,,qwen/qwen3-32b
0.0845070422535211,8950,63.98440790176392,4360,13310,0.0019368,,,qwen/qwen3-32b
0.1276595744680851,3260,123.3806140422821,3438,6698,0.0013574,,,qwen/qwen3-32b
0.0952380952380952,4849,40.40946817398071,2254,7103,0.00101904,,,qwen/qwen3-32b
0.0142857142857142,4693,39.28970265388489,2637,7330,0.0011138,,,qwen/qwen3-32b
0.0555555555555555,22742,138.92770218849182,3948,26690,0.0034586,,,qwen/qwen3-32b
0.0389610389610389,15428,65.11403965950012,3700,19128,0.00227024,,,qwen/qwen3-32b
0.0204081632653061,6451,50.1071503162384,3353,9804,0.00145492,,,qwen/qwen3-32b
0.073170731707317,5589,37.454169034957886,2570,8159,0.00116672,,,qwen/qwen3-32b
0.0375,5891,401.9114854335785,9250,15141,0.00609724,,,qwen/qwen3-32b
0.0952380952380952,25022,536.1534204483032,4872,29894,0.00628012,,,qwen/qwen3-32b
0.0109890109890109,50661,358.405841588974,3494,54155,0.00908412,,,qwen/qwen3-32b
0.1470588235294117,5389,45.675617694854736,3237,8626,0.00133748,,,qwen/qwen3-32b
0.1066666666666666,5984,98.1675510406494,3344,9328,0.0016016,,,qwen/qwen3-32b
0.2352941176470588,8164,91.5360267162323,2477,10641,0.0015595,,,qwen/qwen3-32b
0.0625,5348,126.21541357040404,4088,9436,0.00307888,,,qwen/qwen3-32b
0.0163934426229508,7426,52.2544801235199,3171,10597,0.00148196,,,qwen/qwen3-32b
0.0952380952380952,8241,61.6283597946167,13298,21539,0.0061433,,,google/gemini-2.5-flash-lite
0.0975609756097561,3798,58.37890100479126,15508,19306,0.006583,,,google/gemini-2.5-flash-lite
0.0,0,28.564717769622803,0,0,0.0,,,google/gemini-2.5-flash-lite
0.2244897959183673,4315,81.21436357498169,16380,20695,0.00661783,,,google/gemini-2.5-flash-lite
0.0555555555555555,0,50.431214570999146,0,0,0.0,,,google/gemini-2.5-flash-lite
0.109090909090909,16205,66.28048205375671,15053,31258,0.0076417,,,google/gemini-2.5-flash-lite
0.0684931506849315,3725,49.0354642868042,12872,16597,0.0055213,,,google/gemini-2.5-flash-lite
0.1818181818181818,5919,47.66367745399475,12653,18572,0.0056531,,,google/gemini-2.5-flash-lite
0.0689655172413793,3721,31.87100386619568,7626,11347,0.0034225,,,google/gemini-2.5-flash-lite
0.1481481481481481,5718,55.93436288833618,12860,18578,0.0057158,,,google/gemini-2.5-flash-lite
0.074074074074074,2748,42.95300626754761,11110,13858,0.0047188,,,google/gemini-2.5-flash-lite
0.0694444444444444,15657,51.65176010131836,13544,29201,0.0069833,,,google/gemini-2.5-flash-lite
0.2424242424242424,3460,63.04745554924011,16292,19752,0.0068628,,,google/gemini-2.5-flash-lite
0.1282051282051282,12427,42.467411041259766,10554,22981,0.0054643,,,google/gemini-2.5-flash-lite
0.0476190476190476,3978,48.921936988830566,10808,14786,0.004721,,,google/gemini-2.5-flash-lite
0.1186440677966101,5300,57.84783387184143,15918,21218,0.0068972,,,google/gemini-2.5-flash-lite
0.2777777777777778,2781,59.60097670555115,13567,16348,0.0057049,,,google/gemini-2.5-flash-lite
0.0392156862745098,4637,60.82529306411743,16380,21017,0.0070157,,,google/gemini-2.5-flash-lite
0.04,2939,50.34992218017578,13302,16241,0.0056147,,,google/gemini-2.5-flash-lite
0.1489361702127659,7697,72.85180163383484,15702,23399,0.0070505,,,google/gemini-2.5-flash-lite
0.1627906976744186,4589,45.84199237823486,12403,16992,0.0054201,,,google/gemini-2.5-flash-lite
0.1176470588235294,8857,75.8683500289917,15612,24469,0.0071305,,,google/gemini-2.5-flash-lite
0.0675675675675675,6708,121.59903001785278,14945,21653,0.0066488,,,google/gemini-2.5-flash-lite
0.0444444444444444,0,38.0256655216217,0,0,0.0,,,google/gemini-2.5-flash-lite
0.135593220338983,7146,56.26965045928955,15339,22485,0.00620814,,,google/gemini-2.5-flash-lite
0.0655737704918032,3844,64.43717956542969,14727,18571,0.0062752,,,google/gemini-2.5-flash-lite
0.0588235294117647,9318,64.4010865688324,13820,23138,0.0064598,,,google/gemini-2.5-flash-lite
0.0821917808219178,5097,57.83206534385681,14542,19639,0.00586876,,,google/gemini-2.5-flash-lite
0.0612244897959183,2451,45.1735634803772,9994,12445,0.0042427,,,google/gemini-2.5-flash-lite
0.238095238095238,2501,50.63208985328674,10754,13255,0.0045517,,,google/gemini-2.5-flash-lite
0.1363636363636363,2438,34.86999273300171,9026,11464,0.0038542,,,google/gemini-2.5-flash-lite
0.0833333333333333,6053,40.48068571090698,10537,16590,0.0048201,,,google/gemini-2.5-flash-lite
0.0153846153846153,2799,30.95223093032837,7421,10220,0.0032483,,,google/gemini-2.5-flash-lite
0.0377358490566037,2380,138.09197330474854,9135,11515,0.003892,,,google/gemini-2.5-flash-lite
0.0204081632653061,6075,57.09641289710999,13458,19533,0.0059907,,,google/gemini-2.5-flash-lite
0.125,6680,43.81280326843262,10886,17566,0.0050224,,,google/gemini-2.5-flash-lite
0.0,4659,48.24773383140564,11119,15778,0.0049135,,,google/gemini-2.5-flash-lite
0.043010752688172,4206,524.223833322525,3300,7506,0.0,,,google/gemini-2.5-flash-lite
0.0392156862745098,9328,106.19903349876404,14613,23941,0.006778,,,google/gemini-2.5-flash-lite
0.1481481481481481,2606,57.954227447509766,15457,18063,0.0064434,,,google/gemini-2.5-flash-lite
0.0975609756097561,6524,68.38514018058777,16346,22870,0.00664072,,,google/gemini-2.5-flash-lite
0.1587301587301587,3116,56.62379121780396,13083,16199,0.0055448,,,google/gemini-2.5-flash-lite
0.0298507462686567,5562,54.43843960762024,13580,19142,0.0059882,,,google/gemini-2.5-flash-lite
0.125,10254,57.87971806526184,16380,26634,0.0075774,,,google/gemini-2.5-flash-lite
0.1785714285714285,4801,95.88625240325928,12054,16855,0.0053017,,,google/gemini-2.5-flash-lite
0.05,14230,74.29292058944702,16380,30610,0.0067798,,,google/gemini-2.5-flash-lite
0.074074074074074,9266,47.00349688529968,12492,21758,0.0059234,,,google/gemini-2.5-flash-lite
0.1594202898550724,4364,107.17573285102844,13751,18115,0.0059368,,,google/gemini-2.5-flash-lite
0.1489361702127659,3688,73.74950814247131,15840,19528,0.0067048,,,google/gemini-2.5-flash-lite
0.22,2819,61.01657557487488,12462,15281,0.0052667,,,google/gemini-2.5-flash-lite
0.109375,13063,62.14447379112244,14634,27697,0.00605686,,,google/gemini-2.5-flash-lite
0.1126760563380281,5148,122.91852140426636,10803,15951,0.004836,,,google/gemini-2.5-flash-lite
0.0816326530612244,6286,74.69444942474365,15511,21797,0.006833,,,google/gemini-2.5-flash-lite
0.0694444444444444,4470,44.60170531272888,11762,16232,0.0051518,,,google/gemini-2.5-flash-lite
0.1413043478260869,4880,483.6939654350281,16298,21178,0.00664117,,,google/gemini-2.5-flash-lite
0.1194029850746268,14907,52.91351890563965,14088,28995,0.0071259,,,google/gemini-2.5-flash-lite
0.0875,4998,43.642624616622925,12649,17647,0.0055594,,,google/gemini-2.5-flash-lite
0.074074074074074,7471,50.26355504989624,11156,18627,0.0052095,,,google/gemini-2.5-flash-lite
0.0843373493975903,9075,50.17395901679993,13815,22890,0.0064335,,,google/gemini-2.5-flash-lite
0.0847457627118644,4948,61.27088260650635,14063,19011,0.00612,,,google/gemini-2.5-flash-lite
0.0123456790123456,6689,73.12954211235046,16380,23069,0.0072209,,,google/gemini-2.5-flash-lite
0.15625,3410,91.23519849777222,10711,14121,0.0046254,,,google/gemini-2.5-flash-lite
0.0689655172413793,6721,57.45618343353272,15151,21872,0.0067325,,,google/gemini-2.5-flash-lite
0.1935483870967742,4539,166.62561416625977,16315,20854,0.0069799,,,google/gemini-2.5-flash-lite
0.0777777777777777,11017,59.45270657539368,13681,24698,0.00565538,,,google/gemini-2.5-flash-lite
0.0985915492957746,7384,72.08218812942505,16380,23764,0.0072904,,,google/gemini-2.5-flash-lite
0.0681818181818181,0,38.375011682510376,0,0,0.0,,,google/gemini-2.5-flash-lite
0.1818181818181818,4122,56.21607971191406,15729,19851,0.0067038,,,google/gemini-2.5-flash-lite
0.056338028169014,4007,38.95783162117005,10492,14499,0.0045975,,,google/gemini-2.5-flash-lite
0.0652173913043478,18300,72.05911254882812,16380,34680,0.008382,,,google/gemini-2.5-flash-lite
0.1625,12665,48.202163219451904,13065,25730,0.0064925,,,google/gemini-2.5-flash-lite
0.0,5343,51.61211109161377,6956,12299,0.0033167,,,google/gemini-2.5-flash-lite
